---103;1.5416666666666665;3;5
---104;0.5416666666666666;3;5
---105;0.5416666666666666;3;5
---106;7.458333333333334;3;4
---107;1.5416666666666665;3;5
---108;18.791666666666668;3;5
---109;0.5416666666666666;3;5
---110;0.5416666666666666;3;5
---111;0.5416666666666666;3;5
---112;0.5416666666666666;3;5
---113;0.5416666666666666;3;5
---114;1.4583333333333335;3;4
---115;1.375;3;3
---116;0.37500000000000006;3;3
---117;12.375;3;3
---118;1.4166666666666667;4;3
---119;1.4583333333333335;5;3
---120;1.4166666666666667;4;3
---121;1.5;4;4
---122;1.4583333333333335;3;4
---123;12.5;4;4
---124;1.5416666666666665;5;4
---125;1.5;4;4
---126;15.083333333333334;4;5
---127;1.5;4;4
---128;0.5;4;4
---129;1.4583333333333335;3;4
---130;0.45833333333333337;3;4
---131;1.375;3;3
---132;1.4166666666666667;4;3
---133;10.0;4;4
---134;1.5833333333333333;4;5
---135;1.5;4;4
---136;1.4583333333333335;3;4
---137;23.041666666666668;3;5
---138;0.5416666666666666;3;5
---139;0.5416666666666666;3;5
---140;0.5416666666666666;3;5
---141;1.4583333333333335;3;4
---142;1.375;3;3
---143;0.37500000000000006;3;3
---144;1.4583333333333335;3;4
---145;1.375;3;3
---146;15.375;3;3
---147;1.4583333333333335;3;4
---148;1.5;4;4
---149;1.4583333333333335;3;4
---150;0.45833333333333337;3;4
---151;0.45833333333333337;3;4
---152;0.45833333333333337;3;4
---153;12.75;3;5
---154;0.5416666666666666;3;5
---155;0.5416666666666666;3;5
---156;0.5416666666666666;3;5
---157;0.5416666666666666;3;5
---158;7.458333333333334;3;4
---159;1.5;4;4
---160;15.083333333333334;4;5
---161;0.5833333333333333;4;5
---162;0.5833333333333333;4;5
---163;0.5833333333333333;4;5
---164;0.5833333333333333;4;5
---165;1.5;4;4
---166;0.5;4;4
---167;1.5833333333333333;4;5
---168;1.5;4;4
---169;3.0416666666666665;5;4
---170;0.5416666666666666;5;4
---171;1.5416666666666665;4;4
---172;1.4583333333333335;4;3
---173;2.9583333333333335;5;3
---174;1.5416666666666665;5;4
---175;17.625;5;5
---176;0.6249999999999999;5;5
---177;1.5416666666666665;5;4
---178;1.5416666666666665;4;4
---179;1.5;3;4
---180;1.4166666666666667;3;3
---181;12.916666666666666;3;3
---182;1.4583333333333335;4;3
---183;1.4583333333333335;5;3
---184;11.541666666666666;5;4
---185;1.4583333333333335;5;3
---186;0.4583333333333334;5;3
---187;12.208333333333334;4;3
---188;1.4583333333333335;5;3
---189;1.5416666666666665;5;4
---190;22.708333333333332;5;3
---191;1.5416666666666665;5;4
---192;1.4583333333333335;5;3
---193;1.5416666666666665;5;4
---194;0.5416666666666666;5;4
---195;1.4583333333333335;5;3
---196;1.5416666666666665;5;4
---197;0.5416666666666666;5;4
---198;1.4583333333333335;5;3
---199;1.4583333333333335;4;3
---200;1.4583333333333335;5;3
---201;1.5416666666666665;5;4
---202;18.0;4;4
---203;1.4166666666666667;4;3
---204;0.41666666666666674;4;3
---205;1.5;4;4
---206;1.4583333333333335;3;4
---207;0.45833333333333337;3;4
---208;1.5416666666666665;3;5
---209;1.4583333333333335;3;4
---210;7.541666666666666;3;5
---211;0.5416666666666666;3;5
---212;0.5416666666666666;3;5
---213;0.5416666666666666;3;5
---214;11.791666666666666;3;5
---215;1.4583333333333335;3;4
---216;1.375;3;3
---217;1.4583333333333335;3;4
---218;1.5416666666666665;3;5
---219;1.4583333333333335;3;4
---220;1.375;3;3
---221;21.458333333333332;3;4
---222;1.5;4;4
---223;26.5;4;4
---224;1.4166666666666667;4;3
---225;0.41666666666666674;4;3
---226;0.41666666666666674;4;3
---227;1.375;3;3
---228;0.37500000000000006;3;3
---229;1.4583333333333335;3;4
---230;1.5;4;4
---231;1.5416666666666665;5;4
---232;1.625;5;5
---233;1.5416666666666665;5;4
---234;23.041666666666668;5;4
---235;1.5;4;4
---236;1.4583333333333335;3;4
---237;1.375;3;3
---238;1.4166666666666667;4;3
---239;1.4583333333333335;5;3
---240;1.5416666666666665;5;4
---241;1.5;4;4
---242;0.5;4;4
---243;1.4166666666666667;4;3
---244;12.25;4;4
---245;1.5416666666666665;5;4
---246;1.625;5;5
---247;1.5416666666666665;5;4
---248;1.4583333333333335;5;3
---249;0.4583333333333334;5;3
---250;0.4583333333333334;5;3
---251;7.166666666666667;4;3
---252;1.375;3;3
---253;6.125;3;3
---254;0.37500000000000006;3;3
---255;8.875;3;3
---256;1.4583333333333335;3;4
---257;1.375;3;3
---258;1.4583333333333335;3;4
---259;1.5;4;4
---260;1.5416666666666665;5;4
---261;15.125;5;5
---262;0.6249999999999999;5;5
---263;0.6249999999999999;5;5
---264;0.6249999999999999;5;5
---265;0.6249999999999999;5;5
---266;19.041666666666668;5;4
---267;1.5416666666666665;4;4
---268;1.5416666666666665;5;4
---269;0.5416666666666666;5;4
---270;1.4583333333333335;5;3
---271;1.4166666666666667;4;3
---272;1.4583333333333335;5;3
---273;1.4166666666666667;4;3
---274;1.5;4;4
---275;7.0;4;4
---276;1.5833333333333333;4;5
---277;11.833333333333334;4;5
---278;0.5833333333333333;4;5
---279;0.5833333333333333;4;5
---280;0.5833333333333333;4;5
---281;1.5;4;4
---282;20.083333333333332;4;5
---283;0.5833333333333333;4;5
---284;1.5;4;4
---285;1.4166666666666667;4;3
---286;0.41666666666666674;4;3
---287;1.5;4;4
---288;1.4166666666666667;4;3
---289;13.916666666666666;4;3
---290;1.5;4;4
---291;1.4166666666666667;4;3
---292;0.41666666666666674;4;3
---293;0.41666666666666674;4;3
---294;1.5;4;4
---295;8.958333333333334;3;4
---296;1.5416666666666665;3;5
---297;10.708333333333334;3;4
---298;1.5416666666666665;3;5
---299;0.5416666666666666;3;5
---300;1.4583333333333335;3;4
---301;1.5;4;4
---302;0.5;4;4
---303;7.916666666666667;4;3
---304;1.375;3;3
---305;1.4583333333333335;3;4
---306;1.375;3;3
---307;1.4583333333333335;3;4
---308;12.625;3;3
---309;1.4166666666666667;4;3
---310;0.41666666666666674;4;3
---311;1.375;3;3
---312;1.4166666666666667;4;3
---313;7.458333333333334;5;3
---314;0.4583333333333334;5;3
---315;19.541666666666668;5;4
---316;1.4583333333333335;5;3
---317;0.4583333333333334;5;3
---318;1.4166666666666667;4;3
---319;0.41666666666666674;4;3
---320;0.41666666666666674;4;3
---321;1.4583333333333335;5;3
---322;1.5416666666666665;5;4
---323;1.5;4;4
---324;1.4583333333333335;3;4
---325;20.375;3;3
---326;0.37500000000000006;3;3
---327;0.37500000000000006;3;3
---328;1.4583333333333335;3;4
---329;1.5416666666666665;3;5
---330;0.5416666666666666;3;5
---331;1.4583333333333335;3;4
---332;1.5416666666666665;3;5
---333;1.4583333333333335;3;4
---334;19.041666666666668;3;5
---335;0.5416666666666666;3;5
---336;0.5416666666666666;3;5
---337;1.4583333333333335;3;4
---338;1.5;4;4
---339;1.4166666666666667;4;3
---340;0.41666666666666674;4;3
---341;1.5;4;4
---342;1.4166666666666667;4;3
---343;1.4583333333333335;5;3
---344;10.541666666666666;5;4
---345;1.4583333333333335;5;3
---346;1.5416666666666665;5;4
---347;0.5416666666666666;5;4
---348;1.4583333333333335;5;3
---349;1.5416666666666665;5;4
---350;4.041666666666666;4;4
---351;1.4583333333333335;4;3
---352;1.5416666666666665;4;4
---353;1.4583333333333335;4;3
---354;3.9583333333333335;5;3
---355;0.4583333333333334;5;3
---356;10.958333333333334;4;3
---357;0.4583333333333334;4;3
---358;1.4583333333333335;5;3
---359;1.4166666666666667;4;3
---360;1.5;4;4
---361;11.916666666666666;4;3
---362;0.41666666666666674;4;3
---363;0.41666666666666674;4;3
---364;1.4583333333333335;5;3
---365;1.5416666666666665;5;4
---366;1.625;5;5
---367;0.6249999999999999;5;5
---368;11.041666666666666;5;4
---369;1.4583333333333335;5;3
---370;1.5416666666666665;5;4
---371;1.4583333333333335;5;3
---372;17.916666666666668;4;3
---373;1.5;4;4
---374;1.5833333333333333;4;5
---375;0.5833333333333333;4;5
---376;0.5833333333333333;4;5
---377;1.5;4;4
---378;1.4583333333333335;3;4
---379;1.375;3;3
---380;1.4166666666666667;4;3
---381;23.375;3;3
---382;1.4583333333333335;3;4
---383;1.5416666666666665;3;5
---384;0.5416666666666666;3;5
---385;0.5416666666666666;3;5
---386;0.5416666666666666;3;5
---387;16.958333333333332;3;4
---388;1.375;3;3
---389;0.37500000000000006;3;3
---390;1.4583333333333335;3;4
---391;0.45833333333333337;3;4
---392;1.5416666666666665;3;5
---393;0.5416666666666666;3;5
---394;17.041666666666668;3;5
---395;0.5416666666666666;3;5
---396;0.5416666666666666;3;5
---397;0.5416666666666666;3;5
---398;1.4583333333333335;3;4
---399;0.45833333333333337;3;4
---400;1.375;3;3
---401;8.125;3;3
---402;0.37500000000000006;3;3
---403;24.375;3;3
---404;0.37500000000000006;3;3
---405;1.4166666666666667;4;3
---406;1.375;3;3
---407;0.37500000000000006;3;3
---408;1.4583333333333335;3;4
---409;1.375;3;3
---410;1.4583333333333335;3;4
---411;1.5416666666666665;3;5
---412;0.5416666666666666;3;5
---413;8.458333333333334;3;4
---414;0.45833333333333337;3;4
---415;1.5;4;4
---416;1.4583333333333335;3;4
---417;12.291666666666666;3;5
---418;1.4583333333333335;3;4
---419;1.375;3;3
---420;1.4583333333333335;3;4
---421;13.291666666666666;3;5
---422;1.4583333333333335;3;4
---423;1.5416666666666665;3;5
---424;11.291666666666666;3;5
---425;0.5416666666666666;3;5
---426;1.4583333333333335;3;4
---427;0.45833333333333337;3;4
---428;1.5;4;4
---429;1.5833333333333333;4;5
---430;5.583333333333333;4;5
---431;1.5;4;4
---432;5.416666666666667;4;3
---433;0.41666666666666674;4;3
---434;1.5;4;4
---435;1.4583333333333335;3;4
---436;12.708333333333334;3;4
---437;1.5;4;4
---438;0.5;4;4
---439;1.5833333333333333;4;5
---440;5.0;4;4
---441;1.4166666666666667;4;3
---442;22.5;4;4
---443;1.4583333333333335;3;4
---444;1.5416666666666665;3;5
---445;0.5416666666666666;3;5
---446;1.4583333333333335;3;4
---447;0.45833333333333337;3;4
---448;1.5;4;4
---449;13.041666666666666;5;4
---450;1.5;4;4
---451;1.4166666666666667;4;3
---452;0.41666666666666674;4;3
---453;6.5;4;4
---454;1.4583333333333335;3;4
---455;1.375;3;3
---456;23.458333333333332;3;4
---457;1.375;3;3
---458;0.37500000000000006;3;3
---459;0.37500000000000006;3;3
---460;0.37500000000000006;3;3
---461;1.4166666666666667;4;3
---462;8.0;4;4
---463;1.4166666666666667;4;3
---464;18.958333333333332;5;3
---465;1.4583333333333335;4;3
---466;1.4166666666666667;3;3
---467;0.41666666666666674;3;3
---468;1.4583333333333335;4;3
---469;1.4166666666666667;3;3
---470;0.41666666666666674;3;3
---471;17.0;3;4
---472;1.5416666666666665;4;4
---473;0.5416666666666666;4;4
---474;1.625;4;5
---475;1.5416666666666665;4;4
---476;1.5416666666666665;5;4
---477;8.75;4;4
---478;1.5833333333333333;4;5
---479;1.5;4;4
---480;21.375;5;4
---481;1.625;5;5
---482;1.5416666666666665;5;4
---483;1.5;4;4
---484;1.4166666666666667;4;3
---485;0.41666666666666674;4;3
---486;1.375;3;3
---487;1.4583333333333335;3;4
---488;21.875;3;3
---489;1.4583333333333335;3;4
---490;1.5;4;4
---491;1.4166666666666667;4;3
---492;1.375;3;3
---493;0.37500000000000006;3;3
---494;1.4166666666666667;4;3
---495;1.5;4;4
---496;1.5416666666666665;5;4
---497;0.5416666666666666;5;4
---498;7.458333333333334;5;3
---499;4.458333333333333;5;3
---500;1.4166666666666667;4;3
---501;1.375;3;3
---502;1.4583333333333335;3;4
---503;7.75;4;4
---504;1.4583333333333335;3;4
---505;0.45833333333333337;3;4
---506;1.375;3;3
---507;16.875;3;3
---508;0.37500000000000006;3;3
---509;0.37500000000000006;3;3
---510;1.4166666666666667;4;3
---511;1.4583333333333335;5;3
---512;0.4583333333333334;5;3
---513;1.4166666666666667;4;3
---514;1.4583333333333335;5;3
---515;1.4166666666666667;4;3
---516;7.625;3;3
---517;0.37500000000000006;3;3
---518;11.875;3;3
---519;1.4166666666666667;4;3
---520;0.41666666666666674;4;3
---521;0.41666666666666674;4;3
---522;1.4583333333333335;5;3
---523;0.4583333333333334;5;3
---524;11.041666666666666;5;4
---525;1.625;5;5
---526;1.5416666666666665;5;4
---527;1.625;5;5
---528;0.6249999999999999;5;5
---529;1.5416666666666665;5;4
---530;0.5416666666666666;5;4
---531;5.041666666666667;5;4
---532;1.4583333333333335;5;3
---533;0.4583333333333334;5;3
---534;1.5416666666666665;5;4
---535;0.5416666666666666;5;4
---536;12.875;5;5
---537;1.5416666666666665;5;4
---538;1.5416666666666665;4;4
---539;1.625;4;5
---540;0.6249999999999999;4;5
---541;1.5416666666666665;4;4
---542;7.458333333333334;4;3
---543;1.4583333333333335;5;3
---544;8.291666666666666;5;4
---545;1.5416666666666665;4;4
---546;1.5;3;4
---547;1.4166666666666667;3;3
---548;0.41666666666666674;3;3
---549;3.0;3;4
---550;0.5;3;4
---551;12.0;3;4
---552;0.5;3;4
---553;1.5833333333333333;3;5
---554;1.5;3;4
---555;0.5;3;4
---556;13.416666666666666;3;3
---557;0.41666666666666674;3;3
---558;1.4583333333333335;4;3
---559;1.4583333333333335;5;3
---560;0.4583333333333334;5;3
---561;1.4166666666666667;4;3
---562;0.41666666666666674;4;3
---563;1.5;4;4
---564;1.4166666666666667;4;3
---565;1.5;4;4
---566;1.5833333333333333;4;5
---567;1.0833333333333333;4;5
---568;0.5833333333333333;4;5
---569;0.5833333333333333;4;5
---570;12.75;4;4
---571;1.4166666666666667;4;3
---572;1.375;3;3
---573;0.37500000000000006;3;3
---574;1.4583333333333335;3;4
---575;8.541666666666666;3;5
---576;0.5416666666666666;3;5
---577;0.5416666666666666;3;5
---578;1.4583333333333335;3;4
---579;1.5;4;4
---580;2.9583333333333335;3;4
---581;7.291666666666666;3;5
---582;19.041666666666668;3;5
---583;1.4583333333333335;3;4
---584;1.375;3;3
---585;0.37500000000000006;3;3
---586;1.4583333333333335;3;4
---587;1.5416666666666665;3;5
---588;1.4583333333333335;3;4
---589;0.45833333333333337;3;4
---590;4.875;3;3
---591;1.4583333333333335;3;4
---592;1.375;3;3
---593;20.458333333333332;3;4
---594;0.45833333333333337;3;4
---595;1.5;4;4
---596;1.4583333333333335;3;4
---597;1.5416666666666665;3;5
---598;1.4583333333333335;3;4
---599;1.5416666666666665;3;5
---600;0.5416666666666666;3;5
---601;20.791666666666668;3;5
---602;1.4583333333333335;3;4
---603;1.5416666666666665;3;5
---604;0.5416666666666666;3;5
---605;0.5416666666666666;3;5
---606;0.5416666666666666;3;5
---607;0.5416666666666666;3;5
---608;0.5416666666666666;3;5
---609;1.4583333333333335;3;4
---610;2.9583333333333335;3;4
---611;1.375;3;3
---612;18.958333333333332;3;4
---613;1.5;4;4
---614;1.5416666666666665;5;4
---615;1.4583333333333335;5;3
---616;0.4583333333333334;5;3
---617;1.5416666666666665;5;4
---618;1.625;5;5
---619;6.375;5;5
---620;1.5416666666666665;5;4
---621;7.375;5;5
---622;0.6249999999999999;5;5
---623;11.541666666666666;5;4
---624;1.625;5;5
---625;1.5416666666666665;5;4
---626;1.5416666666666665;4;4
---627;0.5416666666666666;4;4
---628;1.5416666666666665;5;4
---629;17.708333333333332;5;3
---630;0.4583333333333334;5;3
---631;1.5416666666666665;5;4
---632;1.4583333333333335;5;3
---633;1.4583333333333335;4;3
---634;1.5416666666666665;4;4
---635;1.5;3;4
---636;1.4166666666666667;3;3
---637;0.41666666666666674;3;3
---638;4.416666666666667;3;3
---639;0.41666666666666674;3;3
---640;1.5;3;4
---641;1.4166666666666667;3;3
---642;1.5;3;4
---643;5.083333333333333;3;5
---644;0.5833333333333333;3;5
---645;1.5;3;4
---646;4.5;3;4
---647;1.4166666666666667;3;3
---648;23.25;3;4
---649;0.5;3;4
---650;1.5416666666666665;4;4
---651;1.625;4;5
---652;1.5416666666666665;4;4
---653;0.5416666666666666;4;4
---654;24.041666666666668;5;4
---655;1.4583333333333335;5;3
---656;1.4166666666666667;4;3
---657;1.375;3;3
---658;0.37500000000000006;3;3
---659;1.4583333333333335;3;4
---660;1.375;3;3
---661;25.458333333333332;3;4
---662;1.5416666666666665;3;5
---663;0.5416666666666666;3;5
---664;0.5416666666666666;3;5
---665;0.5416666666666666;3;5
---666;1.4583333333333335;3;4
---667;1.375;3;3
---668;1.4583333333333335;3;4
---669;1.5;4;4
---670;1.4166666666666667;4;3
---671;1.375;3;3
---672;1.4583333333333335;3;4
---673;8.375;3;3
---674;1.4166666666666667;4;3
---675;22.916666666666668;4;3
---676;1.5;4;4
---677;1.5833333333333333;4;5
---678;1.5;4;4
---679;0.5;4;4
---680;1.4166666666666667;4;3
---681;1.4583333333333335;5;3
---682;1.5416666666666665;5;4
---683;1.625;5;5
---684;1.5416666666666665;5;4
---685;1.5;4;4
---686;1.4166666666666667;4;3
---687;14.125;3;3
---688;0.37500000000000006;3;3
---689;0.37500000000000006;3;3
---690;22.458333333333332;3;4
---691;0.45833333333333337;3;4
---692;1.375;3;3
---693;1.4583333333333335;3;4
---694;1.375;3;3
---695;0.37500000000000006;3;3
---696;1.4166666666666667;4;3
---697;0.41666666666666674;4;3
---698;0.41666666666666674;4;3
---699;1.4583333333333335;5;3
---700;1.4166666666666667;4;3
---701;25.208333333333332;5;3
---702;1.4166666666666667;4;3
---703;0.41666666666666674;4;3
---704;0.41666666666666674;4;3
---705;1.4583333333333335;5;3
---706;0.4583333333333334;5;3
---707;1.5416666666666665;5;4
---708;1.4583333333333335;5;3
---709;1.4166666666666667;4;3
---710;1.375;3;3
---711;15.916666666666666;4;3
---712;0.41666666666666674;4;3
---713;1.5;4;4
---714;1.4166666666666667;4;3
---715;1.375;3;3
---716;1.4583333333333335;3;4
---717;0.45833333333333337;3;4
---718;1.5;4;4
---719;22.666666666666668;4;3
---720;1.375;3;3
---721;1.4166666666666667;4;3
---722;0.41666666666666674;4;3
---723;1.4583333333333335;5;3
---724;1.5416666666666665;5;4
---725;1.4583333333333335;5;3
---726;9.166666666666666;4;3
---727;1.375;3;3
---728;16.958333333333332;3;4
---729;1.5;4;4
---730;1.4583333333333335;3;4
---731;1.375;3;3
---732;1.4166666666666667;4;3
---733;0.41666666666666674;4;3
---734;1.375;3;3
---735;1.4583333333333335;3;4
---736;1.375;3;3
---737;8.916666666666666;4;3
---738;16.875;3;3
---739;0.37500000000000006;3;3
---740;0.37500000000000006;3;3
---741;1.4166666666666667;4;3
---742;0.41666666666666674;4;3
---743;0.41666666666666674;4;3
---744;1.4583333333333335;5;3
---745;15.458333333333334;5;3
---746;1.4583333333333335;4;3
---747;1.5416666666666665;4;4
---748;1.5416666666666665;5;4
---749;1.4583333333333335;5;3
---750;1.5416666666666665;5;4
---751;24.875;5;5
---752;1.5416666666666665;5;4
---753;1.625;5;5
---754;1.5416666666666665;5;4
---755;1.4583333333333335;5;3
---756;1.5416666666666665;5;4
---757;14.541666666666666;4;4
---758;0.5416666666666666;4;4
---759;1.625;4;5
---760;0.6249999999999999;4;5
---761;0.6249999999999999;4;5
---762;0.6249999999999999;4;5
---763;0.6249999999999999;4;5
---764;14.791666666666666;4;4
---765;0.5416666666666666;4;4
---766;1.5;3;4
---767;1.5833333333333333;3;5
---768;1.5;3;4
---769;7.791666666666666;4;4
---770;11.625;4;5
---771;0.6249999999999999;4;5
---772;0.6249999999999999;4;5
---773;1.5416666666666665;4;4
---774;1.5;3;4
---775;1.4166666666666667;3;3
---776;1.5;3;4
---777;19.916666666666668;3;3
---778;1.4583333333333335;4;3
---779;0.4583333333333334;4;3
---780;1.4166666666666667;3;3
---781;1.4583333333333335;4;3
---782;0.4583333333333334;4;3
---783;0.4583333333333334;4;3
---784;1.5416666666666665;4;4
---785;1.5;3;4
---786;7.166666666666667;3;3
---787;1.4583333333333335;4;3
---788;1.4583333333333335;5;3
---789;0.4583333333333334;5;3
---790;7.916666666666667;4;3
---791;1.5;4;4
---792;1.4166666666666667;4;3
---793;1.5;4;4
---794;1.5416666666666665;5;4
---795;1.4583333333333335;5;3
---796;0.4583333333333334;5;3
---797;1.5416666666666665;5;4
---798;4.125;5;5
---799;6.375;5;5
---800;1.5416666666666665;5;4
---801;1.625;5;5
---802;9.625;5;5
---803;0.6249999999999999;5;5
---804;1.5416666666666665;5;4
---805;1.5416666666666665;4;4
---806;1.5;3;4
---807;17.041666666666668;4;4
---808;1.5;3;4
---809;1.5416666666666665;4;4
---810;1.5416666666666665;5;4
---811;8.958333333333334;5;3
---812;1.4583333333333335;4;3
---813;1.4583333333333335;5;3
---814;0.4583333333333334;5;3
---815;14.458333333333334;5;3
---816;0.4583333333333334;5;3
---817;0.4583333333333334;5;3
---818;0.4583333333333334;5;3
---819;22.916666666666668;4;3
---820;0.41666666666666674;4;3
---821;1.5;4;4
---822;1.5833333333333333;4;5
---823;0.5833333333333333;4;5
---824;1.5;4;4
---825;1.4583333333333335;3;4
---826;1.375;3;3
---827;1.4166666666666667;4;3
---828;1.4583333333333335;5;3
---829;19.458333333333332;5;3
---830;0.4583333333333334;5;3
---831;0.4583333333333334;5;3
---832;1.4166666666666667;4;3
---833;1.4583333333333335;5;3
---834;1.4166666666666667;4;3
---835;1.5;4;4
---836;1.5416666666666665;5;4
---837;1.4583333333333335;5;3
---838;13.208333333333334;5;3
---839;1.5416666666666665;5;4
---840;1.4583333333333335;5;3
---841;1.4166666666666667;4;3
---842;1.375;3;3
---843;1.4583333333333335;3;4
---844;1.5416666666666665;3;5
---845;0.5416666666666666;3;5
---846;0.5416666666666666;3;5
---847;13.041666666666666;3;5
---848;0.5416666666666666;3;5
---849;1.4583333333333335;3;4
---850;1.375;3;3
---851;7.666666666666667;4;3
---852;0.41666666666666674;4;3
---853;1.5;4;4
---854;1.5416666666666665;5;4
---855;13.708333333333334;5;3
---856;1.4166666666666667;4;3
---857;1.375;3;3
---858;0.37500000000000006;3;3
---859;0.37500000000000006;3;3
---860;1.4166666666666667;4;3
---861;13.125;3;3
---862;22.458333333333332;3;4
---863;0.45833333333333337;3;4
---864;0.45833333333333337;3;4
---865;0.45833333333333337;3;4
---866;1.5416666666666665;3;5
---867;1.4583333333333335;3;4
---868;1.5416666666666665;3;5
---869;1.4583333333333335;3;4
---870;1.375;3;3
---871;1.4166666666666667;4;3
---872;0.41666666666666674;4;3
---873;10.958333333333334;5;3
---874;0.4583333333333334;5;3
---875;0.4583333333333334;5;3
---876;1.4166666666666667;4;3
---877;0.41666666666666674;4;3
---878;1.375;3;3
---879;0.37500000000000006;3;3
---880;21.458333333333332;3;4
---881;1.5416666666666665;3;5
---882;0.5416666666666666;3;5
---883;0.5416666666666666;3;5
---884;0.5416666666666666;3;5
---885;1.4583333333333335;3;4
---886;0.45833333333333337;3;4
---887;1.5416666666666665;3;5
---888;0.5416666666666666;3;5
---889;0.5416666666666666;3;5
---890;1.4583333333333335;3;4
---891;1.5416666666666665;3;5
---892;4.541666666666667;3;5
---893;1.4583333333333335;3;4
---894;1.5416666666666665;3;5
---895;1.4583333333333335;3;4
---896;15.708333333333334;3;4
---897;1.5;4;4
---898;1.5416666666666665;5;4
---899;1.4583333333333335;5;3
---900;1.5416666666666665;5;4
---901;1.4583333333333335;5;3
---902;11.291666666666666;5;4
---903;1.5416666666666665;4;4
---904;1.5;3;4
---905;0.5;3;4
---906;18.583333333333332;3;5
---907;1.5;3;4
---908;1.4166666666666667;3;3
---909;1.4583333333333335;4;3
---910;0.4583333333333334;4;3
---911;1.4583333333333335;5;3
---912;0.4583333333333334;5;3
---913;0.4583333333333334;5;3
---914;1.4166666666666667;4;3
---915;1.4583333333333335;5;3
---916;0.4583333333333334;5;3
---917;0.4583333333333334;5;3
---918;2.9583333333333335;5;3
---919;5.541666666666666;5;4
---920;1.5416666666666665;4;4
---921;8.125;4;5
---922;1.5416666666666665;4;4
---923;1.625;4;5
---924;0.6249999999999999;4;5
---925;0.6249999999999999;4;5
---926;4.625;4;5
---927;1.5416666666666665;4;4
---928;1.4583333333333335;4;3
---929;10.458333333333334;4;3
---930;1.5416666666666665;4;4
---931;1.4583333333333335;4;3
---932;1.5416666666666665;4;4
---933;0.5416666666666666;4;4
---934;1.5416666666666665;5;4
---935;14.125;5;5
---936;1.5416666666666665;5;4
---937;0.5416666666666666;5;4
---938;1.4583333333333335;5;3
---939;1.4166666666666667;4;3
---940;1.5;4;4
---941;9.916666666666666;4;3
---942;1.5;4;4
---943;1.4166666666666667;4;3
---944;1.4583333333333335;5;3
---945;1.4166666666666667;4;3
---946;17.875;3;3
---947;1.4166666666666667;4;3
---948;1.4583333333333335;5;3
---949;1.4166666666666667;4;3
---950;1.4583333333333335;5;3
---951;0.4583333333333334;5;3
